id_pessoa;abs_eventos;abs_qtd_total;horas_previstas_total;acidentes_eventos;acidentes_com_afastamento;acidentes_dias_perdidos;he_eventos;he_referencia_total;he_valor_total;hi_eventos;hi_minutos_irregulares;hi_minutos_extras;mov_sal_eventos;mov_sal_valor_total;mov_sal_perc_medio
jan-900177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1529.883465583875;0.0;3.0;119.64900383451356;0.029040918557758026
jan-900178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;550.8296534243447;0.06817124733252532
jan-900180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;4324.038622286562;0.0;2.0;77.06321188986868;0.03334248307112812
jan-900181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.213766356982637;0.0;2.0;110.59312315125568;0.06271373142857346
jan-900182;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.331518618287639;60.61295962257144;0.0;0.0;0.0;1.0;26.381087888670276;0.019044955905543923
jan-900183;0.0;0.0;0.0;0.0;0.0;0.0;51.0;272.4385022903137;4286.486483789178;79.0;19813.716275081722;0.0;6.0;799.0682903044398;0.07626171411636398
jan-900184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.760344984653821;0.0;1.0;77.3956016237278;0.031599635958361974
jan-900185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900186;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;3005.2330672195208;0.0;1.0;29.116915428652998;0.026349480677531487
jan-900187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;91.55464449298702;0.07949969058437617
jan-900189;0.0;0.0;0.0;0.0;0.0;0.0;36.0;69.94847075448646;1160.4037151125838;14.0;1774.1768521764297;0.0;5.0;547.3239116362822;0.06833368404208522
jan-900190;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.24804226941855295;4.467984477095372;2.0;13.05132895366894;0.0;2.0;163.65343072240728;0.04564259436902895
jan-900191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.28787881740097;0.06784822162987886
jan-900192;0.0;0.0;0.0;1.0;0.0;0.0;20.0;60.281434790392545;1041.1272768417143;15.0;9092.55697143602;0.0;3.0;490.6657041026664;0.08012112766057568
jan-900193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900194;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.12919667162347;37.58334684754273;3.0;1406.0684525423785;0.0;0.0;0.0;0.0
jan-900195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2309.4189115842096;0.0;1.0;42.75110960824896;0.036206272446921005
jan-900197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;110.77733903691811;0.03850981228623446
jan-900199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.064110828455544;0.01711140917511709
jan-900200;0.0;0.0;0.0;0.0;0.0;0.0;17.0;312.38659515652415;3794.8937584630394;386.0;24294.92188431712;0.0;4.0;314.39536033123886;0.04880364395203665
jan-900201;0.0;0.0;0.0;1.0;0.0;0.0;4.0;10.547162537983468;111.44763837441394;1.0;220.22739530152006;0.0;5.0;494.32501119439655;0.08066981999775394
jan-900202;0.0;0.0;0.0;0.0;0.0;0.0;58.0;338.096152172399;3633.3600818954606;32.0;14112.635504438811;0.0;8.0;296.76452561152377;0.04211824084344219
jan-900203;0.0;0.0;0.0;0.0;0.0;0.0;6.0;28.723588421665525;354.1544412751583;2.0;744.6033617535725;0.0;0.0;0.0;0.0
jan-900204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;400.52017340086627;0.0;0.0;0.0;0.0
jan-900205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900206;0.0;0.0;0.0;0.0;0.0;0.0;31.0;195.65908414267332;1958.1557926341357;34.0;18610.031658501797;0.0;7.0;419.6643846711891;0.051030688918744745
jan-900207;0.0;0.0;0.0;0.0;0.0;0.0;6.0;26.568963063158616;515.1575655264286;8.0;2670.172100369493;0.0;0.0;0.0;0.0
jan-900208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900210;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;438.6221691075293;0.0;0.0;0.0;0.0
jan-900211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;88.84507263145086;0.03980299731440381
jan-900212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900213;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;11.366614559721532;0.0;9.0;322.37312082478707;0.039759972691177065
jan-900214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1624.8294080228482;0.0;0.0;0.0;0.0
jan-900215;0.0;0.0;0.0;0.0;0.0;0.0;4.0;17.33519375047411;329.9592430051741;6.0;2762.101827429651;0.0;2.0;76.49319076176575;0.024378765084604882
jan-900216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900218;0.0;0.0;0.0;0.0;0.0;0.0;6.0;11.828159282433006;126.78537462052857;3.0;130.6728670799845;0.0;1.0;26.49969327071537;0.02787731732824356
jan-900219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1895.855478521195;0.0;3.0;189.88969445201923;0.054373463342323625
jan-900220;0.0;0.0;0.0;0.0;0.0;0.0;9.0;29.79328887603687;406.48821759196295;1.0;523.7217883844905;0.0;1.0;139.7399829776941;0.09985352392083298
jan-900221;0.0;0.0;0.0;0.0;0.0;0.0;15.0;96.47764079737307;1659.9981262462588;4.0;1658.366431008078;0.0;8.0;1110.5256265824337;0.0680609249883205
jan-900222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900224;0.0;0.0;0.0;0.0;0.0;0.0;10.0;31.8176881701647;560.1422293526666;21.0;10479.38317797624;0.0;3.0;178.1219964056381;0.04434174949428811
jan-900225;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.435251585708283;48.2651067132565;0.0;0.0;0.0;1.0;66.75771257039325;0.057979923746244284
jan-900226;0.0;0.0;0.0;0.0;0.0;0.0;18.0;80.10833640622533;1030.8640703860815;19.0;6804.599596665336;0.0;2.0;190.9612676173717;0.06051589698765629
jan-900227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;248.97025127716654;0.0;3.0;140.65894703160188;0.03840202502552655
jan-900228;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.581488361086197;25.432657027591006;0.0;0.0;0.0;3.0;130.22995380993174;0.04285679579637202
jan-900229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4859.935736674212;0.0;1.0;117.66252473753379;0.09634846193217862
jan-900230;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900232;0.0;0.0;0.0;0.0;0.0;0.0;11.0;31.643546010057452;502.20918076078163;6.0;2212.5409420014403;0.0;2.0;387.86591400310897;0.1140107504884435
jan-900233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;599.0238495582112;0.046750340472358445
jan-900234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1115.3668668026528;0.0665446607552892
jan-900236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;8425.603753608337;0.0;1.0;115.19519013192615;0.07535732104649075
jan-900237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;76.11850849036638;0.08006814289122342
jan-900238;0.0;0.0;0.0;0.0;0.0;0.0;15.0;82.25559651113541;1402.6133496586938;23.0;8645.195110442568;0.0;3.0;589.0717924659963;0.1468393457311548
jan-900239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900240;0.0;0.0;0.0;0.0;0.0;0.0;7.0;13.867792597594987;140.39979368779117;0.0;0.0;0.0;3.0;106.89456883170241;0.035847500387162556
jan-900241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900242;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.882809937495423;87.93675548633767;1.0;301.1851931444927;0.0;0.0;0.0;0.0
jan-900243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;53.90240111457613;0.045737269118676385
jan-900245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;852.7765381589065;0.08798827183120275
jan-900247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;481.83017498471554;0.0;1.0;10.036252398975705;0.009799102475025473
jan-900248;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.11471426460338;13.036750356572085;105.0;5704.429434408297;0.0;2.0;170.28812169869775;0.08353213297014779
jan-900249;0.0;0.0;0.0;1.0;1.0;113.16965960634323;0.0;0.0;0.0;27.0;9561.393209236212;0.0;8.0;459.7441861107213;0.049162361756401256
jan-900250;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;692.2699895374227;0.0;5.0;356.0793325819489;0.044758671369471446
jan-900251;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900252;0.0;0.0;0.0;0.0;0.0;0.0;19.0;84.26235408718371;1115.8136541832314;13.0;6095.475519126993;0.0;5.0;364.30709114549893;0.05152585180187555
jan-900253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;425.3904873505623;0.0;1.0;96.84147998468148;0.07240196393409316
jan-900254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;5816.935281770778;0.0;1.0;171.07112244163042;0.07734896521510146
jan-900255;0.0;0.0;0.0;0.0;0.0;0.0;11.0;36.84794792166476;1140.692436440298;14.0;4310.691700953672;0.0;3.0;763.0614782616476;0.09998705175290538
jan-900256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;84.8990198841259;0.026074728169242212
jan-900258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900260;0.0;0.0;0.0;0.0;0.0;0.0;24.0;139.9183149076727;2277.588745692975;66.0;19349.56211772478;0.0;5.0;663.8673726802361;0.0788931114621504
jan-900261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;230.06018733668884;0.11937210238692102
jan-900264;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.09018316191234728;0.8776490524290226;0.0;0.0;0.0;0.0;0.0;0.0
jan-900265;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;130.0;6924.802211367811;0.0;6.0;445.11371467875927;0.06228965734446347
jan-900266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;63.02858737872899;0.030899665168032022
jan-900267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;79.53384080135055;0.08160430306443313
jan-900269;0.0;0.0;0.0;0.0;0.0;0.0;17.0;104.01701336013068;1259.213654604312;19.0;3817.7916244692733;0.0;2.0;104.46837481952063;0.0403159384583843
jan-900270;0.0;0.0;0.0;0.0;0.0;0.0;11.0;15.609441196777647;173.053180230878;2.0;221.3469858734061;0.0;6.0;223.25355936569164;0.02508542708384126
jan-900271;0.0;0.0;0.0;0.0;0.0;0.0;21.0;24.801559198239794;294.5089577960281;1.0;353.36861702141664;0.0;2.0;296.1623010763601;0.09517225600160589
jan-900272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3609.3796307130656;0.0;1.0;108.82932135045404;0.06998256684565372
jan-900273;0.0;0.0;0.0;1.0;0.0;0.0;5.0;29.004445588403517;293.5555511315657;5.0;1860.5351268081913;0.0;1.0;32.1303055806875;0.020693252609519586
jan-900274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;239.64308970462562;0.0;2.0;104.52133920752861;0.04761215338389011
jan-900275;0.0;0.0;0.0;1.0;0.0;0.0;35.0;54.97469185459719;822.0068748871284;32.0;13444.00530499112;0.0;9.0;865.9015288501839;0.06257931201348321
jan-900276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;123.30279584610993;0.07693680429906888
jan-900277;0.0;0.0;0.0;0.0;0.0;0.0;41.0;46.20753320243273;889.9699022869397;10.0;3490.3542364312325;0.0;9.0;584.9172439725446;0.04413656585347564
jan-900278;0.0;0.0;0.0;0.0;0.0;0.0;8.0;20.016225748234618;329.3578443006672;2.0;871.778263442431;0.0;1.0;78.74193255471089;0.06737880846007775
jan-900279;0.0;0.0;0.0;0.0;0.0;0.0;5.0;36.468089645372054;771.1966418246257;2.0;231.5198091030166;0.0;0.0;0.0;0.0
jan-900280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3859.352723606091;0.0;3.0;190.66503983999493;0.047429294265661066
jan-900281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;144.89368089765608;0.08448681620835752
jan-900282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1413.215984069238;0.0;5.0;410.3182072026237;0.06029806073937605
jan-900283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;55.34134223725168;0.1073224693909788
jan-900284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900285;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.1789557661167045;85.67446113016398;0.0;0.0;0.0;0.0;0.0;0.0
jan-900286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;223.67572784302908;0.0;0.0;0.0;0.0
jan-900288;0.0;0.0;0.0;0.0;0.0;0.0;3.0;8.941811352908813;136.79821494301956;0.0;0.0;0.0;0.0;0.0;0.0
jan-900289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900290;0.0;0.0;0.0;1.0;0.0;0.0;43.0;89.38798177301064;1216.1442793331632;7.0;1976.6279667003637;0.0;5.0;476.8809254004809;0.07125599279837697
jan-900291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;675.3788701455568;0.0;4.0;175.23057314411108;0.03352079340928909
jan-900292;0.0;0.0;0.0;3.0;0.0;0.0;11.0;43.53215147082063;921.5283238229283;16.0;2319.4242569339417;0.0;5.0;1295.5755008512867;0.09314702998086169
jan-900293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;608.1467112718004;0.0;1.0;88.4934851353115;0.07602750342881379
jan-900294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900296;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;13.0;4087.2695548504284;0.0;2.0;73.90285219691067;0.03226180548879974
jan-900297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900298;0.0;0.0;0.0;0.0;0.0;0.0;27.0;97.43109522006458;1585.6784681740853;48.0;16784.290923833025;0.0;2.0;110.44186002081914;0.031998902167734246
jan-900299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;441.87010235167213;0.0;0.0;0.0;0.0
jan-900301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;5862.660348720923;0.0;0.0;0.0;0.0
jan-900302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.577480496036884;0.025716648421875574
jan-900304;0.0;0.0;0.0;0.0;0.0;0.0;8.0;18.66054969819509;321.51474769096563;6.0;2075.1266913606587;0.0;0.0;0.0;0.0
jan-900305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900306;0.0;0.0;0.0;0.0;0.0;0.0;30.0;355.1235137042768;3086.063939062845;54.0;29967.982176538033;0.0;4.0;158.16827303439564;0.027745265799945018
jan-900307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900308;0.0;0.0;0.0;0.0;0.0;0.0;8.0;52.71032781333437;1031.9551735946309;4.0;1810.4097751631514;0.0;6.0;412.88427873879397;0.034659860336103486
jan-900309;0.0;0.0;0.0;1.0;0.0;0.0;9.0;4.761802115166744;54.216157735508304;2.0;524.8979119156867;0.0;2.0;77.16399858025382;0.02830782972180655
jan-900310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;62.39792309901802;0.05156585911702565
jan-900311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;119.02353449223584;0.05468440899136834
jan-900314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900315;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.582902340113088;29.206901186066883;0.0;0.0;0.0;1.0;78.6682802259559;0.047088566381336225
jan-900316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.7471402841545776;0.006546733733178692
jan-900317;0.0;0.0;0.0;0.0;0.0;0.0;60.0;338.62001943384917;5064.242337118749;84.0;35217.41350105605;0.0;13.0;1384.1530540537408;0.05803336026784294
jan-900318;0.0;0.0;0.0;0.0;0.0;0.0;15.0;38.40903531538197;725.7204774556203;10.0;2037.0968381682303;0.0;10.0;624.7708633221296;0.04789021644137703
jan-900319;0.0;0.0;0.0;0.0;0.0;0.0;7.0;24.11560526470449;532.4784876902108;62.0;8739.576807211675;0.0;7.0;733.5545457526999;0.05956493424178735
jan-900320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900323;0.0;0.0;0.0;0.0;0.0;0.0;9.0;39.51346563430487;906.6747871734494;7.0;2542.8448809170554;0.0;1.0;207.27278805920827;0.1032954990263645
jan-900324;0.0;0.0;0.0;0.0;0.0;0.0;15.0;64.8737909792558;714.2425855010342;9.0;1542.425402209994;0.0;2.0;179.03923359431792;0.08959183869356996
jan-900325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900326;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.435694749394114;118.08344056123775;10.0;806.9459297871197;0.0;0.0;0.0;0.0
jan-900327;0.0;0.0;0.0;0.0;0.0;0.0;2.0;12.703926822140282;205.50855283221966;3.0;103.72640706004303;0.0;0.0;0.0;0.0
jan-900328;0.0;0.0;0.0;0.0;0.0;0.0;26.0;20.17699287631169;364.5970312463989;5.0;2007.6052532719052;0.0;6.0;453.55375429214337;0.053909860274308524
jan-900329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;693.728170037815;0.042267393970482965
jan-900331;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.164358456173431;40.085941224348296;1.0;447.0837724039428;0.0;0.0;0.0;0.0
jan-900332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;223.19545226924197;0.1909459079585672
jan-900333;0.0;0.0;0.0;0.0;0.0;0.0;27.0;161.32045253941646;1756.5238017014328;67.0;16087.229133768817;0.0;4.0;245.6871465825082;0.052532336873843774
jan-900334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;12922.398416635857;0.0;7.0;369.39600588800886;0.05854573124593795
jan-900335;0.0;0.0;0.0;0.0;0.0;0.0;33.0;262.80245087415966;2993.4848435905587;9.0;2382.2995487303833;0.0;5.0;443.20336406327334;0.06614626928654477
jan-900336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900338;0.0;0.0;0.0;0.0;0.0;0.0;20.0;78.14735809499535;1075.7537510882212;100.0;4507.819427608592;0.0;8.0;569.8701982367071;0.045936491133211285
jan-900339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900340;0.0;0.0;0.0;0.0;0.0;0.0;8.0;23.006070449103653;205.66618973606745;2.0;712.0669990591562;0.0;2.0;228.85186612216924;0.08231325171678913
jan-900341;0.0;0.0;0.0;0.0;0.0;0.0;18.0;80.9229463239901;964.5083431811669;11.0;5350.476806785582;0.0;3.0;310.34344467788156;0.06584125904690495
jan-900342;0.0;0.0;0.0;1.0;0.0;0.0;34.0;87.68914078745466;2194.6808849464664;35.0;13102.345409694517;0.0;7.0;795.4151420434442;0.05914796250045694
jan-900343;0.0;0.0;0.0;0.0;0.0;0.0;11.0;18.090120967601614;215.37413286069446;1.0;437.2273636852077;0.0;5.0;405.3921477780426;0.046479154915182584
jan-900344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;86.73998327870872;0.08367345219467477
jan-900345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56.436860762983365;0.053327364279620176
jan-900346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;91.01200312169989;0.06937992188177391
jan-900347;0.0;0.0;0.0;0.0;0.0;0.0;27.0;146.7350764366205;2475.656331629228;58.0;7156.4572856086415;0.0;4.0;430.0214282005811;0.06376525001878434
jan-900348;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.169348064075401;81.4905225209157;0.0;0.0;0.0;0.0;0.0;0.0
jan-900349;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.8935471238671034;7.725957252755544;0.0;0.0;0.0;1.0;68.65715235651054;0.06039246449623427
jan-900350;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;252.65308496917743;0.09207189030296566
jan-900351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;4598.685232992063;0.0;1.0;94.3016533878992;0.06470015552925477
jan-900352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jan-900355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;10975.95228593258;0.0;4.0;223.7905058089282;0.04601390979535442
jan-900356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
